image1,image2,image3,choice
1612,599,1094,3
1475,912,796,2
594,1524,1754,3
842,1531,1773,3
1448,404,1791,3
89,1374,889,1
1554,1057,1188,2
617,217,281,1
195,1379,24,1
1708,1643,1354,2
1079,383,1574,2
1712,1575,1258,3
1534,61,1763,3
677,141,1179,2
562,1545,1179,2
458,443,1478,3
407,1292,1105,2
749,93,579,2
734,866,1244,3
1396,1702,1215,1
440,833,384,1
1073,943,1331,3
1607,937,414,1
933,537,1447,1
477,1613,220,1
1027,371,1256,1
571,990,681,1
893,1248,309,1
920,895,1053,3
463,1277,1208,3
1793,1257,367,2
997,473,424,3
1033,591,1108,3
1322,23,342,3
956,520,704,2
598,303,1463,3
742,1245,1372,1
1496,995,1262,1
1618,125,1624,2
723,1175,753,1
1655,267,1138,1
238,537,1581,3
767,1150,1119,2
133,1820,584,2
247,250,255,2
308,890,611,2
506,1337,1731,1
284,1202,1814,3
1071,862,1763,1
755,691,493,3
527,1761,295,1
1164,813,1088,2
963,249,425,3
754,923,1322,2
318,401,698,3
1262,1066,46,3
167,94,1200,2
1292,714,443,3
816,541,1440,1
1453,798,1631,3
1331,1770,1692,1
406,330,958,2
302,1815,1272,3
1275,1756,1118,1
974,986,1826,2
315,1362,951,1
1312,777,828,1
157,1662,687,2
795,119,289,3
613,1738,1809,2
317,97,362,3
1342,472,442,1
644,1854,692,2
1732,428,1201,1
681,851,89,2
467,1389,1362,1
1766,1530,841,1
1271,1664,728,2
674,343,559,1
660,666,1601,1
1089,569,1223,2
864,1430,396,3
1260,527,1364,2
1497,439,1239,3
1506,212,180,3
1717,645,347,2
1065,1477,199,2
102,174,490,2
1077,703,1787,3
1639,418,1232,3
210,1309,787,1
1170,770,956,2
1225,653,766,1
671,331,1405,2
438,1678,343,1
1730,1711,141,1
397,391,48,2
453,1178,1817,1
852,660,371,2
136,1540,384,2
121,667,470,3
368,270,1624,1
983,214,360,1
1015,1799,570,2
1526,413,1485,2
631,1379,311,1
232,1057,1560,2
850,222,1427,1
1274,167,771,1
158,1218,1349,3
330,1746,427,3
655,1197,332,2
1440,1761,742,3
800,169,888,1
1776,1565,1527,3
1644,374,1737,1
328,452,147,3
364,1639,380,3
83,191,1601,3
1326,71,1674,3
1404,1016,750,2
713,359,719,1
12,339,141,2
547,1004,1043,2
416,215,1032,3
374,400,665,1
757,1235,1471,3
1119,1852,1541,3
660,1768,857,2
317,177,1295,3
814,97,255,2
1103,1786,131,3
792,785,1034,1
1667,663,1681,2
1697,1774,447,3
1499,1011,1364,2
1711,1805,1682,2
1348,190,1664,1
1602,74,416,1
807,1376,177,3
46,1752,836,1
408,314,564,2
1098,618,1682,2
1434,141,1500,3
774,943,281,1
813,1653,1265,1
318,1616,986,2
1532,515,1607,3
1278,1582,949,1
1646,1276,1673,2
1499,1331,58,2
1740,1797,47,3
1383,173,341,3
663,734,1586,1
484,699,1067,1
414,1538,1334,1
83,719,1419,1
56,312,732,2
1266,17,1039,2
25,1793,1296,3
807,203,562,2
199,552,1280,2
348,1330,276,1
1002,1405,968,3
202,1327,719,2
1166,355,1021,3
168,98,1260,2
1815,737,1748,3
806,1643,918,1
1043,702,537,2
1185,843,1323,2
1284,1028,1849,1
1159,524,222,1
1702,1743,838,1
40,971,1348,1
1805,393,1818,1
1043,1268,1618,3
1340,1759,518,2
106,690,1740,2
115,608,1204,2
1,649,781,2
1209,539,396,1
846,1141,1415,1
1502,1037,1475,1
634,738,312,3
700,1414,522,2
168,1225,1692,2
858,1472,487,2
1526,353,278,1
1406,1293,206,3
190,644,1723,2
1548,1102,1846,2
944,1162,227,1
1575,267,645,3
528,1309,1799,1
1247,812,1414,1
1125,1619,1120,2
1657,965,34,3
1451,1814,1435,2
1140,692,1536,3
794,369,714,2
1373,706,778,3
1552,1255,1364,3
1295,482,990,1
1811,958,15,2
487,1434,62,3
782,504,541,1
1148,906,698,1
310,1514,961,3
1717,507,406,2
856,1660,397,2
451,99,727,3
308,673,629,2
866,1100,675,2
1721,814,1705,3
1249,1255,135,2
1496,1057,855,2
876,1398,1663,3
1141,1262,412,1
697,1094,1664,2
34,1124,975,3
541,728,1298,2
374,1664,1484,2
1484,955,1402,3
1443,629,1517,1
805,1706,219,3
1054,654,806,3
1773,1355,1782,3
143,1631,1528,1
938,1783,365,1
425,585,1620,1
1851,164,1311,1
1797,249,244,2
1326,977,1464,2
73,1435,520,1
1053,389,152,2
1769,1297,397,1
352,509,478,3
593,550,1067,3
1309,305,1066,2
1467,1510,1177,2
531,983,1516,1
1601,392,758,3
424,1512,694,2
535,1415,769,3
749,1797,1053,3
113,1837,1792,3
976,1822,1350,3
1392,1347,1535,1
720,590,667,2
729,1318,1716,2
1716,766,1300,3
1440,625,1570,1
354,574,234,1
1778,616,1655,1
1575,50,1548,3
1174,1468,1189,2
80,927,1759,1
554,290,56,1
254,159,1025,2
1220,1070,626,3
956,10,577,2
1283,1683,1377,2
690,1596,1064,1
1403,1632,40,1
593,546,941,2
318,408,273,2
1550,1498,101,1
1224,1784,1582,1
1073,1047,1592,3
135,652,1521,1
1508,1251,1396,3
728,1206,203,1
937,1108,531,3
511,1232,1638,1
1124,1505,232,3
123,1326,1592,1
1733,273,736,3
693,837,629,1
1427,1752,948,3
370,318,1329,1
1420,684,1038,2
1445,233,1634,1
1041,952,1264,3
145,626,1766,1
781,248,293,1
629,1804,778,3
369,1601,342,3
148,570,907,3
30,202,913,3
875,741,401,1
142,405,592,1
2,1115,239,3
1762,946,1388,3
1273,293,1195,3
622,1832,199,3
1049,1711,571,2
192,1506,1579,2
246,915,637,1
1452,875,39,2
750,1749,969,3
743,1741,183,2
1427,1406,1621,1
1271,1408,1819,2
1148,619,1747,2
342,145,484,1
1423,1620,1250,2
180,111,1613,2
1650,1144,687,3
138,11,1109,2
324,1745,226,2
1605,469,1234,3
1031,1320,1410,1
766,1422,1523,3
1503,902,74,1
896,1169,1755,1
146,998,942,3
96,1625,1676,3
1241,1824,1471,1
416,214,266,2
1676,1668,1511,1
43,495,1687,2
419,308,1372,3
708,561,1533,1
590,1038,1003,1
860,1674,1036,3
145,1558,453,2
1573,1685,308,1
946,304,600,2
448,1179,71,1
379,568,488,2
1003,1219,1545,2
515,898,35,1
1342,666,127,3
231,1230,867,3
630,461,610,3
1675,1701,1384,2
654,1426,931,3
291,220,1696,3
38,1196,1562,3
1210,638,1032,2
745,1523,285,2
499,474,450,3
1094,1180,1588,3
1345,620,956,1
518,412,1786,3
848,1469,942,1
983,1055,943,2
101,993,1720,1
770,1457,1614,1
370,310,602,1
151,1475,759,2
586,267,724,1
939,404,1584,1
1513,1824,1498,1
1193,1594,318,2
1414,928,1507,2
1145,974,1729,2
53,947,1259,3
548,1080,984,3
1712,1043,1407,2
1001,759,1803,3
232,443,1111,1
1713,1148,776,2
1317,407,675,3
1670,1269,777,1
1137,886,958,2
1510,1147,782,3
224,1219,165,3
1601,1149,530,1
862,338,348,1
1656,589,611,3
80,1784,121,3
1256,371,511,3
1570,127,1237,3
1571,1368,931,2
1699,663,1191,3
546,1249,1122,1
536,1379,961,2
516,1721,1675,3
25,1297,793,1
510,679,501,2
1,382,1439,2
562,779,604,2
1389,69,1051,2
972,574,629,3
224,609,1168,3
1225,1490,657,3
1408,964,68,3
487,363,90,1
228,1030,684,1
1080,472,295,2
974,1489,1698,2
683,1269,1036,3
410,1216,848,3
440,503,425,2
12,1271,1154,2
959,1039,694,1
542,51,1663,3
1767,54,146,2
222,464,666,1
1173,1670,1243,2
1285,1247,1625,3
1239,289,653,1
543,1293,1206,2
505,1806,1305,3
1609,200,773,3
608,980,1172,3
500,1757,702,3
1773,1685,1433,2
1206,1275,1513,3
1284,979,1841,2
776,1208,669,2
1050,1440,172,2
1624,1036,412,3
1560,387,1402,1
435,603,1422,3
1375,804,1147,2
1372,1254,1735,2
1115,242,44,1
579,4,190,3
1794,797,497,2
1412,1713,708,1
1598,588,10,1
949,895,524,2
481,1383,1351,2
1500,806,675,3
414,1205,1027,3
876,760,1461,1
768,710,1400,2
54,429,289,3
1787,1773,645,1
1419,770,109,3
1037,933,1052,2
670,1580,155,3
754,286,1648,3
1539,1786,493,2
1718,1541,254,2
1155,886,1504,3
1575,1659,840,3
509,903,863,3
613,1594,906,1
1493,356,1475,3
863,1130,1551,3
76,1312,772,1
1317,664,1535,3
85,287,925,3
682,211,1488,3
1127,1687,1535,3
1073,153,1799,1
1380,1512,728,2
1199,67,458,3
966,729,1503,1
676,719,348,3
1040,257,650,1
232,1533,1446,2
475,921,664,2
709,1645,1297,1
1684,542,647,2
1633,1308,1005,1
1587,378,630,2
818,1731,1459,1
1518,481,1506,2
966,1110,1552,3
845,717,1687,1
253,503,1083,2
339,1513,1370,1
831,503,1624,2
74,1284,592,1
1550,1683,512,2
694,230,896,3
409,1376,1772,1
626,895,1539,2
275,14,1169,1
80,1621,412,2
1027,1824,1259,2
395,1080,1312,3
1178,442,871,1
586,460,307,1
880,873,813,2
1487,550,51,1
1469,1396,1296,1
118,765,1029,1
1398,1217,1057,2
138,257,1273,3
1219,1324,1059,3
207,87,569,3
489,473,491,3
1788,387,1169,1
369,865,1062,2
299,112,1483,1
89,629,1097,2
171,1345,784,3
450,850,369,1
1054,1551,1785,3
860,970,1551,2
1256,1181,1780,1
168,1599,1795,1
1279,1819,149,2
21,1476,166,2
299,996,921,3
961,1614,1220,1
69,1508,1816,1
1168,1241,884,1
1354,1317,322,2
1124,1137,489,1
1353,384,1131,2
1727,1541,263,3
641,34,1059,1
102,998,1159,3
597,1065,578,1
1292,718,1815,2
1477,644,95,1
1512,1017,1496,2
1456,409,1224,1
23,1545,578,3
902,1681,670,3
1460,78,991,2
831,574,504,3
877,1623,855,3
1778,486,1150,1
1124,1631,1073,2
44,878,684,3
1580,21,279,3
1290,537,717,2
52,557,672,3
1355,665,248,2
874,422,308,3
1028,1324,1770,1
771,1147,565,3
1018,100,616,1
1567,1482,13,3
1599,275,70,2
1149,222,1506,3
1761,803,1689,3
1101,666,1470,2
522,971,536,1
1592,457,1726,2
740,1202,1726,1
1713,1680,802,3
1076,129,1380,3
775,1734,363,3
1783,278,1075,1
1788,1323,1182,2
766,943,251,1
1033,1706,1853,2
1280,120,950,3
1558,1189,1583,1
1340,1406,1188,2
421,962,1587,2
37,714,1459,1
1159,1104,1527,2
1665,943,71,2
213,154,701,2
37,1576,685,3
605,1800,1733,1
1465,560,1211,1
697,733,1682,3
718,1847,94,1
1725,588,1672,1
833,1313,552,2
1334,485,1606,3
867,459,737,2
333,910,90,3
876,599,131,3
261,1320,384,2
594,1707,1827,3
912,149,1515,1
205,22,463,1
429,9,888,1
1304,1713,1460,1
1740,344,1218,2
376,1531,758,2
1204,50,1135,1
1546,1095,1808,2
1550,932,1061,3
607,643,485,3
344,861,687,3
293,241,1578,3
1853,452,502,2
1190,1425,1691,3
7,1505,1275,1
1519,86,800,2
1043,1296,905,2
255,1582,1637,2
59,1506,584,2
687,569,271,3
665,1068,1480,3
1094,1484,1465,2
958,975,503,1
987,1148,247,2
490,849,160,3
549,55,707,2
1492,416,877,1
513,1618,890,1
579,1496,1269,1
460,1840,239,2
667,1032,1394,2
221,398,1163,1
1595,302,956,3
422,473,360,3
1647,830,14,3
1455,1413,818,3
822,1317,703,1
739,403,467,3
222,69,1193,1
292,1091,205,2
1743,376,1156,3
1287,1236,592,3
103,650,1830,1
634,1,625,2
970,1413,560,1
275,12,1615,1
1411,1246,34,3
1838,549,633,2
72,223,930,1
934,40,1586,3
663,1125,524,2
1087,737,475,3
93,993,690,1
1704,271,1543,2
112,1034,1136,2
886,1124,748,2
1092,13,1032,3
1144,1496,475,2
566,1426,957,2
1494,334,462,2
1672,1288,903,2
1255,1224,198,1
1457,1502,632,2
917,166,1038,2
979,1574,1587,2
755,1467,440,3
315,1355,732,1
1625,1324,218,2
434,1115,1701,2
327,944,491,3
1204,589,353,1
322,1015,221,3
1749,1359,1354,2
394,1064,650,2
579,1745,269,3
426,604,345,3
1629,1789,633,1
1687,548,856,3
1604,1782,1168,3
1392,475,498,2
1484,1357,1500,1
1384,359,374,3
743,305,245,2
988,1645,199,2
947,347,1574,1
648,321,1482,3
284,1272,221,3
1310,912,1499,2
1821,1595,752,2
249,1585,1616,1
1386,807,370,3
600,1829,122,3
1633,147,139,2
1084,1227,430,3
687,1192,1439,2
1698,628,164,2
708,633,817,3
1621,1405,1243,2
788,1638,564,2
27,1513,902,1
532,1327,1821,2
46,1340,1288,3
504,1675,1006,1
1166,340,735,1
593,349,766,2
1105,282,1514,3
915,1370,828,2
306,1328,1718,2
529,1253,932,2
790,190,1350,2
761,459,1117,1
439,568,1378,2
1241,962,773,2
1234,1607,1411,2
1235,1040,229,2
931,982,145,3
267,980,749,2
383,1713,808,2
146,813,732,3
1418,1508,482,3
1205,351,386,3
910,1627,522,2
1078,1162,1729,1
2,975,657,2
486,946,259,1
757,153,1056,1
674,1766,852,1
1843,1127,1119,2
875,934,1593,2
1075,1341,118,2
1404,1204,303,2
639,1831,1170,1
1510,1727,1022,3
912,704,1348,2
1298,1616,665,2
146,63,327,3
1504,1570,1832,3
1221,283,966,3
382,161,592,1
1421,658,302,3
1653,786,1451,1
337,691,385,1
609,1234,165,1
1659,169,372,3
1559,1498,339,1
674,1737,1056,3
620,1255,533,1
172,845,280,2
494,59,491,1
409,11,1179,2
804,1132,1413,2
305,1381,1577,3
585,1004,486,1
69,1035,678,2
1524,985,1785,3
1050,1556,1299,1
676,1378,102,2
1097,1153,1241,2
146,1477,1415,1
1615,593,442,3
991,1261,1186,1
1283,1045,530,2
179,1349,10,2
802,1236,1096,3
1688,832,1775,1
192,479,1129,1
1071,885,689,2
610,479,571,3
1335,1489,1020,3
483,339,739,2
303,806,86,3
657,1838,1490,3
515,599,179,1
586,1771,778,1
1832,1477,976,3
1530,1188,726,3
221,860,329,2
1277,1102,1419,2
1764,680,1819,3
542,210,989,3
311,1058,1268,1
828,564,1366,1
1487,710,665,2
1203,142,461,3
864,981,832,2
1253,1154,16,3
122,709,1700,1
836,1137,660,3
1419,316,1363,2
382,608,879,2
1744,563,450,2
1577,376,919,3
530,427,502,3
296,454,1017,2
1639,309,1724,2
316,43,1030,3
27,1735,734,2
1015,1322,518,1
1681,1248,502,1
835,855,615,1
1239,933,1830,3
882,403,951,2
1183,337,1090,1
1349,1150,242,3
550,1538,880,1
677,641,1770,2
1751,380,653,3
1800,1112,1285,1
795,202,1025,3
1719,418,1413,1
768,1310,106,1
120,1507,1510,3
1748,1490,56,1
845,18,1353,3
1032,1790,1662,1
1064,366,1329,1
694,725,978,1
1002,547,380,2
20,8,1649,3
635,1409,21,1
552,1552,286,3
310,1105,732,2
1315,374,1751,2
1659,939,494,2
633,288,113,3
1303,1697,184,3
829,774,745,2
1731,1155,1374,2
639,1376,1705,3
859,344,922,1
974,1569,718,2
392,856,1078,3
622,914,1616,1
1632,791,471,3
59,667,1195,1
772,1665,399,2
1092,118,342,2
570,1413,307,1
1853,1038,1331,1
361,1160,445,1
419,1741,80,2
1051,676,1723,1
1455,458,416,1
252,73,531,1
752,1280,631,3
1502,1313,874,3
378,1506,990,1
662,857,396,2
972,450,590,1
230,495,1524,2
660,468,1300,3
954,420,657,3
116,623,1811,3
1015,1378,1445,1
637,114,1659,1
1478,1342,317,3
1655,775,1511,2
1646,1383,921,1
499,764,670,3
96,787,1047,1
1522,510,1848,1
697,610,1611,3
160,230,613,2
1124,1348,367,1
164,1296,1616,3
1213,89,1216,1
141,1687,1290,1
219,1786,419,2
466,155,1130,2
208,1363,925,3
567,451,120,3
1548,1574,950,2
460,1075,575,3
415,1212,390,2
820,1309,1287,3
19,906,58,3
1702,962,720,1
167,1492,718,1
103,1268,960,2
115,141,1216,1
1217,974,985,3
569,1704,1605,2
1158,1429,346,1
1254,170,1349,2
1217,165,239,3
91,683,989,3
1061,10,1452,3
76,513,1685,3
1633,1831,1478,3
1580,366,1566,3
1447,845,358,3
1612,664,462,3
173,330,210,3
877,1090,1483,3
39,1010,571,1
179,699,949,2
1166,226,101,2
1795,1216,1185,1
691,933,934,1
933,718,1223,2
725,1084,1763,3
776,1625,1275,3
1675,539,317,1
418,52,1486,2
1481,930,1854,1
1422,505,1523,2
860,841,711,1
70,433,350,2
719,571,108,2
587,774,647,1
163,486,1370,2
394,69,1100,1
1190,1077,1690,3
1538,101,900,3
1847,1017,1359,2
379,1441,366,2
686,884,1068,2
984,848,456,2
710,1163,286,1
130,1656,6,1
1432,569,991,3
43,1165,591,1
482,1269,950,1
1661,832,504,2
1710,1514,655,3
92,1624,1214,3
876,1709,1774,2
309,141,65,1
445,1803,1704,3
1060,866,1047,2
86,758,1400,3
1789,1045,1669,3
1680,1201,1731,2
1653,510,1182,3
682,1554,1184,2
374,62,955,2
1120,1045,212,2
1218,1244,1650,3
1593,681,208,3
1054,718,232,2
1778,353,440,1
1201,688,1389,1
646,213,1599,2
889,1236,1329,2
1829,320,168,2
1178,1678,1257,1
450,650,1755,1
1549,1350,741,3
735,1195,905,1
918,1727,1547,3
1372,1608,495,3
658,1829,1610,1
1837,887,1688,1
1454,108,1700,2
1412,438,1387,1
1006,858,632,3
919,200,379,1
752,1041,647,1
1167,263,1256,2
374,402,1163,1
1839,1519,324,3
680,222,714,1
671,844,1624,3
1287,1567,938,2
1762,1847,1639,1
68,622,1699,2
1161,801,321,1
616,1053,455,2
225,938,1228,2
601,971,874,1
1756,1850,336,1
1540,1299,868,2
1246,368,89,2
712,1705,347,1
1395,503,1832,3
1687,419,582,2
1621,98,1112,3
77,1738,1624,3
710,1069,815,1
708,422,1767,1
1318,1386,1840,1
143,245,1021,3
370,1657,1468,2
360,1449,1416,3
1293,444,1528,3
26,1504,104,2
1585,765,958,1
109,36,506,3
940,1192,884,1
50,1291,1247,3
189,1337,812,3
18,1755,587,3
426,185,481,3
1766,1,468,2
637,992,1724,1
123,1520,1269,3
829,1740,28,3
786,1275,1201,3
10,685,1181,2
1066,1807,473,1
455,202,1507,2
175,1095,1067,3
875,1544,723,3
119,170,1352,3
507,1066,442,1
349,722,272,1
157,1466,1259,3
685,864,1022,3
97,1705,213,3
1403,1041,757,1
1830,1157,863,3
513,555,1631,3
1412,1100,1405,3
1647,474,980,3
1432,1725,1490,1
146,1811,212,1
182,1172,363,2
582,951,421,3
159,1622,729,1
1198,460,719,3
1525,1413,516,3
832,552,245,2
950,1043,697,1
1703,1184,844,2
418,1353,1235,2
598,1536,632,3
1762,756,165,1
835,501,453,3
352,1408,1533,3
333,1550,1796,3
536,1624,1769,3
481,917,347,1
92,157,1765,2
749,1449,439,1
1704,1587,1287,3
514,1347,665,1
431,749,1680,1
924,751,1423,3
1724,1303,1503,1
1482,1139,1825,1
1165,1609,1449,3
6,1055,1379,2
296,76,63,1
189,647,101,2
124,1344,666,1
1842,717,1165,3
1514,379,525,2
1198,1703,1095,1
76,256,1751,3
147,1557,495,3
1812,38,1698,2
1748,1600,776,2
1036,451,1784,1
1266,787,1069,1
1021,528,336,1
851,115,12,1
83,521,1813,2
478,1153,557,1
294,37,958,2
1387,92,1545,2
618,425,74,3
205,517,617,2
822,1638,947,2
1826,1721,457,2
757,722,664,3
918,1817,1422,2
927,1356,867,1
848,306,856,1
103,171,479,2
675,883,548,1
410,59,1506,2
23,1563,1075,3
423,366,1473,1
36,73,1315,2
574,29,1738,3
1494,1234,665,2
1298,1109,1520,2
1648,1770,83,2
837,774,1762,3
620,720,1789,1
1253,1821,276,3
1513,422,848,2
557,1065,1696,1
1062,1852,330,2
475,879,1164,3
634,763,1062,3
1524,308,15,2
1659,373,166,2
1272,873,1629,1
1788,498,1453,3
533,526,418,1
712,673,1098,1
1670,741,722,2
1210,506,882,1
1027,13,1516,3
21,1303,140,3
888,1034,491,3
1281,313,763,3
1299,190,283,3
1494,845,214,2
984,1158,1745,2
989,74,711,2
243,1397,571,3
1446,1158,464,2
1787,140,511,2
249,1620,561,3
1102,1544,140,1
1792,1036,741,1
677,1424,222,1
451,1577,276,2
561,1581,814,3
1142,681,1224,1
1552,75,799,1
1517,304,1070,3
592,28,230,3
1394,1088,22,1
784,449,1374,1
78,1207,307,2
1783,1347,1718,2
752,1744,1794,3
785,1004,1489,2
638,495,75,3
1786,1115,702,2
73,948,435,3
1664,1833,1685,1
1395,1072,1720,1
1024,765,1148,1
1180,1509,875,2
738,1104,761,3
940,151,973,1
1022,1782,200,1
894,1619,1380,2
56,1414,172,3
180,1587,1634,2
1384,1172,165,2
77,1380,952,1
1702,422,1182,2
111,653,1498,2
1536,183,700,2
13,533,215,2
255,780,116,3
104,776,842,1
715,380,1844,3
1175,1548,423,3
1065,89,1515,2
877,1442,204,1
328,178,1380,1
91,821,1594,2
350,1833,941,2
1584,1327,1469,1
929,1338,870,1
1500,767,930,3
1560,1771,1103,2
256,762,480,2
931,870,1602,2
1069,797,918,3
76,1116,169,3
1189,511,1164,2
884,1398,917,2
1762,544,525,2
88,1050,1731,2
1053,1685,567,1
363,92,77,3
432,783,1430,1
1176,1233,918,3
773,714,1205,3
852,1149,1564,1
1546,182,1646,1
310,954,1591,3
92,1765,1310,3
452,1320,1341,3
729,618,1757,1
102,1011,1788,2
217,1470,934,1
194,1551,1349,3
884,654,154,3
696,1282,1666,2
592,1290,551,1
1221,1350,1761,1
779,1786,797,2
1738,528,1029,1
332,1,1760,1
545,769,518,2
1581,1335,1172,2
333,1559,618,1
1640,683,1636,2
1572,1384,6,3
1729,872,1004,3
1764,1094,977,1
1718,476,206,3
1563,958,1374,3
399,605,351,2
1172,233,854,3
1521,1370,981,3
1133,279,955,1
128,666,1264,1
617,117,1681,2
956,727,422,1
1503,18,1309,1
368,1628,1285,2
1713,840,1398,1
946,1293,1810,3
1477,521,1723,3
1815,731,1804,2
1719,1055,1556,2
897,545,363,2
475,287,1614,2
946,335,1069,2
599,1576,354,2
680,181,68,1
1614,163,3,2
1315,1576,1004,2
1206,924,1263,3
431,1199,669,3
572,975,850,2
960,355,1121,3
891,1567,1426,3
1621,1112,419,1
1144,763,132,2
1766,553,1688,3
173,174,254,1
1076,18,661,1
458,542,891,2
1117,1527,495,2
1514,1363,439,1
711,206,428,1
451,22,331,3
461,202,282,1
155,462,331,1
1853,1750,1317,1
160,285,528,2
283,882,1175,2
1001,869,305,1
753,262,920,2
788,1605,1403,2
1088,1203,556,2
1205,1764,1124,3
731,1300,1128,1
1661,270,1616,3
762,464,1846,3
1852,1262,1110,1
1057,692,385,1
304,1661,1437,3
677,1197,849,2
785,901,57,2
322,1563,213,2
689,188,430,1
1401,1304,268,1
628,406,800,2
1494,1807,1165,3
329,1391,477,2
1165,165,802,1
610,1088,1251,1
1669,299,361,3
1068,1369,1111,3
280,69,722,2
402,495,1167,1
1377,178,1559,3
1051,828,1724,2
1389,858,1614,1
421,729,567,3
966,1622,165,3
1850,601,1397,1
1308,907,384,3
1009,66,749,2
480,1407,299,1
44,1478,1577,2
1066,797,852,3
851,1698,1033,1
983,1624,1560,1
1025,1474,1749,3
129,1649,1615,2
971,531,738,2
1401,178,1032,2
1746,164,200,3
531,183,768,2
1499,1728,1241,3
1764,660,729,1
63,841,679,3
999,1300,1500,3
967,182,237,1
350,923,528,3
236,214,338,2
1644,474,1265,1
1461,780,726,3
559,1259,1422,2
1038,1510,534,3
1811,428,1671,2
515,951,1121,1
1241,378,432,3
1806,619,1308,2
652,1063,1597,2
891,351,856,2
723,1513,21,1
13,357,1448,1
1081,1768,714,3
978,1241,714,3
1423,811,586,3
1096,1773,347,1
100,364,700,1
1816,125,1745,1
111,174,601,1
1499,1312,1604,2
124,1762,1022,3
494,996,800,3
635,482,1009,3
1583,766,1452,1
103,1616,1465,3
1567,1079,83,2
56,472,1175,3
1049,1646,1392,2
1163,822,1703,3
1074,534,49,3
1786,198,669,1
1817,17,1634,2
230,1245,1364,1
493,44,1805,3
546,1650,736,1
485,312,1268,3
943,545,1791,2
33,940,631,3
928,1357,947,3
969,1655,1348,1
1379,383,481,2
965,1672,839,2
1520,73,1750,3
187,1257,1112,3
1801,1097,1796,2
840,594,258,2
1122,1595,112,2
1121,1842,934,3
1789,1804,1854,3
1619,900,741,1
342,1018,311,2
1232,256,29,3
798,1080,984,3
163,1389,527,3
1551,607,956,3
1252,1519,1832,3
1582,1185,1023,3
1074,94,1251,2
1163,1545,1071,1
791,713,1343,3
1401,951,1246,3
409,423,66,2
959,1005,36,1
1580,438,1850,3
1212,1773,889,1
515,1699,1487,1
466,1567,1442,1
58,1636,1227,1
1026,878,174,1
92,1161,1653,2
516,849,459,2
433,133,381,1
423,386,84,3
121,292,1445,2
240,262,431,1
590,605,180,1
1783,82,339,2
745,1660,1072,3
704,1349,1352,3
1627,244,1043,1
1622,1233,13,3
224,1213,1675,3
1479,85,1278,3
1692,203,908,2
1514,1074,1340,1
1027,1767,1360,1
1395,997,469,3
670,77,661,1
1370,1056,587,3
434,1582,799,1
1394,1704,515,2
205,1591,528,2
193,378,1589,1
51,1416,1458,1
1091,494,1053,2
361,42,1139,2
1366,1369,1272,2
1408,1040,1541,3
1276,213,811,2
1076,380,1120,2
800,1744,967,3
906,284,1682,3
1388,1308,154,2
1639,1768,1836,2
1817,1498,1780,2
1155,766,177,1
749,1407,1735,3
1371,546,364,2
52,610,715,3
279,1467,1836,2
1229,192,1386,1
1167,1329,699,3
216,1009,253,2
1074,507,1619,3
1335,258,761,3
210,1362,921,3
1547,1752,1623,3
987,479,1259,3
1162,482,1694,2
1693,425,1191,1
1020,1251,542,3
358,806,1361,2
47,765,518,1
797,1822,1298,1
741,885,34,2
21,309,1113,3
116,849,267,1
740,992,177,2
874,1759,329,1
1822,1683,1603,1
489,29,624,3
637,409,632,2
337,95,1415,3
1384,1790,1587,2
1653,575,1613,1
619,445,1002,2
739,1647,644,1
513,832,854,3
1774,1378,196,3
814,1030,335,1
215,757,965,2
1809,1702,1116,3
801,358,313,3
1359,978,1273,2
732,182,1116,2
1720,1018,138,1
190,3,1072,1
1840,223,1370,1
1500,446,282,3
53,845,1507,2
148,822,1828,1
1081,1069,1215,1
575,891,718,1
237,537,1330,2
795,983,1599,2
937,961,1575,1
1055,558,533,3
272,733,694,1
1761,1580,1125,3
1206,413,1297,2
638,257,486,1
1644,883,1311,2
27,340,1031,1
365,66,780,3
229,637,573,2
213,223,977,2
1219,219,165,2
1472,799,1588,3
1808,407,1731,3
964,498,524,3
210,890,1409,3
474,453,1640,1
1393,1167,844,2
782,1103,61,1
405,1308,1271,3
1513,678,473,3
508,764,1849,2
494,609,1615,1
1619,1815,1277,1
334,918,1205,3
696,238,1546,3
1722,1000,266,2
990,904,833,2
862,1487,948,3
652,1749,772,3
1098,1822,827,2
1220,1799,262,1
453,998,1785,3
1396,1690,1847,1
274,40,1558,1
1828,1034,577,2
897,969,474,2
1846,686,1181,1
1376,1287,749,1
1492,1827,33,3
51,337,1037,3
1186,512,963,1
535,1138,766,1
42,1339,1157,2
1163,1224,1832,1
185,168,1074,1
961,909,1406,3
1416,1317,1782,1
1494,947,454,2
1584,1540,1270,3
308,178,1728,3
1788,1730,1833,3
943,980,554,2
1592,32,694,2
43,1408,534,1
391,358,962,1
387,232,722,1
691,1755,1544,3
1847,76,86,2
1360,945,734,3
1767,1347,1312,3
654,465,429,1
1466,770,1098,2
444,1268,1442,1
760,1443,1359,2
896,1708,634,1
671,552,1279,2
